IdDestino,Destino,DescrProducto,dtFecha,AgrupProducto,Presentacion,Fisico,Transito,Minimo,Optimo,Capacidad,RegionDestino,bEsTerminal,bEsPlanta,dtCreacion,dtActualizacion,vc20UsuarioCreacion,vc20UsuarioActualizacion
EB35,Acapulco,CPC30R 50k,00:00.0,Gris,Sacos,795.95,465.25,964.8825679,1461.632834,2789.362657,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),CPC30R 25k,00:00.0,Gris,Sacos,18.07,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),CPC40 BB,00:00.0,Gris,Sacos,18.62,35.76,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),Multiplast 40k,00:00.0,Multiplast,Sacos,49.6,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Multiplast 40k,00:00.0,Multiplast,Sacos,98.88,0,46.80445609,55.22109025,165.8081422,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC29,Alpensa,CPC40 BB,00:00.0,Gris,Sacos,173.01,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,Bco CPC30R 25k,00:00.0,Blanco,Sacos,107.38,0,18.11517937,21.94498899,28.47903881,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,Impercem 50k,00:00.0,Impercem,Sacos,44.5,0,17.62624605,26.00503408,53.58485148,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,Mortero 50k,00:00.0,Mortero,Sacos,135.95,133,163.9643607,232.0397515,257.769868,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,Mortero 50k,00:00.0,Mortero,Sacos,5.7,0,4.499765904,5.906061883,8.659269511,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,Multiplast 40k,00:00.0,Multiplast,Sacos,20.6,0,5.508139709,7.063284832,10.59976613,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB46,Atlacomulco,Multiplast 40k,00:00.0,Multiplast,Sacos,75.32,0,37.71360277,45.52693986,115.7667247,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Bco CPC30R,00:00.0,Blanco,Granel,-46.13,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Mortero 50k,00:00.0,Mortero,Sacos,31.45,0,5.532384811,8.257386647,14.2750895,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Multiplast 40k,00:00.0,Multiplast,Sacos,24.12,0,5.212537974,7.491094112,13.44979582,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,Multiplast 40k,00:00.0,Multiplast,Sacos,42.92,0,29.7491094,39.87885501,41.80391507,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,Bco CPC30R BB,00:00.0,Blanco,Sacos,431.08,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,Bco CPO30R BB,00:00.0,Blanco,Sacos,0.1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,CPC30R 50k,00:00.0,Gris,Sacos,12760.02,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,CPC30R BB,00:00.0,Gris,Sacos,12.49,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,CPC40 BB,00:00.0,Gris,Sacos,20060.35,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB96,CD Flamboyanes,CPC40RS,00:00.0,Gris,Granel,-62.53,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB95,CD Petempich,CPC30R 50k,00:00.0,Gris,Sacos,4.1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB52,CD Seybaplaya,Bco CPC30R BB,00:00.0,Blanco,Sacos,1213.02,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB52,CD Seybaplaya,CPC30R 50k,00:00.0,Gris,Sacos,2657.01,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB52,CD Seybaplaya,CPC40,00:00.0,Gris,Granel,84,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB52,CD Seybaplaya,CPC40 BB,00:00.0,Gris,Sacos,439.02,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),CPC40 BB,00:00.0,Gris,Sacos,59.91,0,5.968002707,8.690522161,27.75020716,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Impercem 50k,00:00.0,Impercem,Sacos,33.15,0,1.095979903,1.642421542,5.096121912,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Mortero 25k,00:00.0,Mortero,Sacos,130.68,0,52.06207996,66.48433509,242.0799009,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,Mortero 50k,00:00.0,Mortero,Sacos,7.4,0,16.57353524,20.98490294,45.51922408,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,CPC30R 50k,00:00.0,Gris,Sacos,332.55,0,306.9485846,456.5523141,796.3195381,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,CPC40 BB,00:00.0,Gris,Sacos,30.85,0,24.2047533,40.5689888,62.79461426,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,CPC30R 42.5k,00:00.0,Gris,Sacos,907.38,0,538,808,1624.49028,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,Mortero 50k,00:00.0,Mortero,Sacos,29.25,0,9.859905443,14.80611426,25.5183603,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,Multiplast 40k,00:00.0,Multiplast,Sacos,12.92,0,7.429101337,10.2070923,19.22721122,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,Bco CPC30R 25k,00:00.0,Blanco,Sacos,49.38,0,22.35135294,28.18361141,64.61514727,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),Impercem 50k,00:00.0,Impercem,Sacos,2.2,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Bco CPC30R 50k,00:00.0,Blanco,Sacos,74.1,0,21.66588937,30.67153551,76.75296684,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Concreto Seco 25k,00:00.0,Otros,Sacos,0.18,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,CPC30R 50k,00:00.0,Gris,Sacos,1909.6,140,1500,2300,2841.7228,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,CPC40,00:00.0,Gris,Granel,873.75,1135.32,900,950,1000,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,CPC40 BB,00:00.0,Gris,Sacos,139.09,0,94.51353769,169.4784667,334.8209852,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,CPC30R 50k,00:00.0,Gris,Sacos,536.1,840,744.8127516,1081.966409,1501.683435,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,CPC40 BB,00:00.0,Gris,Sacos,43.44,59.75,66.26043161,82.52485137,104.1686293,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,Impercem 50k,00:00.0,Impercem,Sacos,9,0,9.007959296,12.57523833,17.33475673,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB46,Atlacomulco,Impercem 50k,00:00.0,Impercem,Sacos,4.7,0,2.818833044,4.155447841,8.652768366,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB46,Atlacomulco,Mortero 50k,00:00.0,Mortero,Sacos,134.45,0,138.6441926,195.9268256,425.5860725,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,Bco CPC30R 25k,00:00.0,Blanco,Sacos,59.92,0,57.59657102,73.74913117,80.93560484,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,CPC30R 50k,00:00.0,Gris,Sacos,339.22,49.5,299.6,441.1,514.6062641,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,CPC30R BB,00:00.0,Gris,Sacos,30.05,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA76,Cd. Obregón,CPC30R 50k,00:00.0,Gris,Sacos,40.42,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Bco CPC30R 25k,00:00.0,Blanco,Sacos,12.53,0,0.6726524795,0.9486560412,3.127720708,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Bco CPC30R 50k,00:00.0,Blanco,Sacos,47.05,0,5.481317797,7.208565894,25.48720432,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),CPC30R 25k,00:00.0,Gris,Sacos,9.22,0,1.029607321,1.291361683,4.787500587,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,Bco CPC30R 25k,00:00.0,Blanco,Sacos,7.7,0,2.266889976,3.236471292,6.226014626,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,Bco CPC30R 50k,00:00.0,Blanco,Sacos,7.15,0,2.446647065,3.240048668,6.719717574,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,Impercem 50k,00:00.0,Impercem,Sacos,70.2,0,41.04878984,52.19623111,112.740525,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,Mortero 50k,00:00.0,Mortero,Sacos,234.1,0,101.5267997,135.0963544,210.1402481,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,Multiplast 40k,00:00.0,Multiplast,Sacos,61.84,0,28.48304876,36.41605621,58.95423621,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,Impercem 50k,00:00.0,Impercem,Sacos,4.45,0,3.542753527,5.124681995,9.190998082,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,Mortero 50k,00:00.0,Mortero,Sacos,206.1,0,171.3440939,252.5872121,444.5195599,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,Bco CPC30R 25k,00:00.0,Blanco,Sacos,31.65,0,10.39749806,12.7143448,22.31818526,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,Bco CPC30R 50k,00:00.0,Blanco,Sacos,34.6,0,5.109987664,6.432681013,10.96856674,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,Bco CPC30R 25k,00:00.0,Blanco,Sacos,7.2,0,3.155451767,4.782892094,11.82748146,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,Bco CPC30R 50k,00:00.0,Blanco,Sacos,39.35,0,11.19658201,15.44621005,41.96779919,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,Multiplast 40k,00:00.0,Multiplast,Sacos,16.96,0,11.80847079,17.10627385,44.26132283,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,CPC40,00:00.0,Gris,Granel,5374.08,8072.2,5066.693326,6080,6400,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,CPC40 BB,00:00.0,Gris,Sacos,20,0,47.58146848,56.66267764,59.64492383,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,Bco CPC30R 50k,00:00.0,Blanco,Sacos,5.4,0,1,1.299335984,4.435347635,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,CPC30R 50k,00:00.0,Gris,Sacos,222.05,456,406.6868883,545.1761156,656.4000548,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC00,Comitán,Bco CPC30R 25k,00:00.0,Blanco,Sacos,24.4,35.2,39.98763696,49.73326555,110.8816039,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,Bco CPC30R 50k,00:00.0,Blanco,Sacos,37.85,11,26.08226982,33.279215,75.40079162,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,CPC30R 25k,00:00.0,Gris,Sacos,2.1,0,2.650003717,3.827327479,7.660850817,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,Multiplast 40k,00:00.0,Multiplast,Sacos,19.68,25,24.98964078,32.79504225,72.24212886,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),CPC30R 50k,00:00.0,Gris,Sacos,212,142,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),Mortero 25k,00:00.0,Mortero,Sacos,22,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),Mortero 50k,00:00.0,Mortero,Sacos,82,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Mortero 50k,00:00.0,Mortero,Sacos,936.1,450,700,1000,1365.886336,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Multiplast 2.0k,00:00.0,Multiplast,Sacos,0.88,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,Multiplast 40k,00:00.0,Multiplast,Sacos,132.8,0,24.19079716,40,50.91987713,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,Bco CPC30R 25k,00:00.0,Blanco,Sacos,23.15,0,7.055311523,9.481341123,13.57711607,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB46,Atlacomulco,CPC30R 50k,00:00.0,Gris,Sacos,890.55,0,581.2542597,905.2733231,1784.234253,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Bco CPC30R 25k,00:00.0,Blanco,Sacos,16.93,0,9.638479668,12.18269583,24.86995474,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Bco CPC30R BB,00:00.0,Blanco,Sacos,115.07,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,CPC30R 50k,00:00.0,Gris,Sacos,168.95,63,223.4,331.2,1005.533393,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,CPC30R BB,00:00.0,Gris,Sacos,-0.01,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,Impercem 50k,00:00.0,Impercem,Sacos,9.3,0,13.49972167,17.35293172,18.97002059,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Mortero 50k,00:00.0,Mortero,Sacos,330.9,0,119.1664393,161.8323238,554.1038668,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),Multiplast 40k,00:00.0,Multiplast,Sacos,19.96,0,3.065391815,4.305568473,14.25355551,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,CPC30R 50k,00:00.0,Gris,Sacos,367.05,99.25,234.3787326,312.3778623,643.7213241,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,CPC40 BB,00:00.0,Gris,Sacos,31.84,0,29.16388897,35.41926091,80.09863787,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,Bco CPC30R 50k,00:00.0,Blanco,Sacos,27.6,0,9.730709956,13.77273526,20.14063094,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,CPC30R 25k,00:00.0,Gris,Sacos,11.93,0,4.990048808,6.861813789,10.32840686,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,Bco CPC30R 25k,00:00.0,Blanco,Sacos,36,0,20.40349815,22.82857559,52.93298306,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC71,Celaya,Multiplast 40k,00:00.0,Multiplast,Sacos,27.2,0,13.19900748,15.33155539,34.24230659,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC32,Chalcatongo (Virtual),CPC40 BB,00:00.0,Gris,Sacos,411,117,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,Bco CPC30R 25k,00:00.0,Blanco,Sacos,17.77,0,11.90327759,14.4387719,30.80679911,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,Impercem 50k,00:00.0,Impercem,Sacos,4.3,0,10.96046708,13.98441235,28.36671706,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,Mortero 50k,00:00.0,Mortero,Sacos,131.15,0,68.32113314,97.10121338,146.6510211,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,Multiplast 40k,00:00.0,Multiplast,Sacos,14.44,0,38.68447045,50.25936096,83.03605093,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,Mortero 50k,00:00.0,Mortero,Sacos,204,0,75.19695442,102.0836019,281.8583993,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,CPC30R,00:00.0,Gris,Granel,1570.72,0,0,0,0,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Impercem 2.0k,00:00.0,Impercem,Sacos,1,0,0,0,0,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Impercem 50k,00:00.0,Impercem,Sacos,549.05,0,167.1759971,176.4635525,274.5548357,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,Mortero 50k,00:00.0,Mortero,Sacos,275.85,70,257.7400017,335.0501818,393.3919611,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,Multiplast 40k,00:00.0,Multiplast,Sacos,6.56,0,8.876330318,16,13.48697375,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,Mortero 50k,00:00.0,Mortero,Sacos,244.4,0,234.110391,343.402894,564.8852188,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,Impercem 50k,00:00.0,Impercem,Sacos,46.3,0,26.34114331,34.75513854,76.14916461,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB35,Acapulco,Mortero 50k,00:00.0,Mortero,Sacos,42.6,0,76.7269083,97.46965424,221.8085184,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA95,Agua Prieta (Virtual),Bco CPC30R 25k,00:00.0,Blanco,Sacos,6.6,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Bco CPC30R 25k,00:00.0,Blanco,Sacos,141.93,0,28.57888336,36.10664083,101.2427438,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB81,Aguascalientes,Impercem 50k,00:00.0,Impercem,Sacos,45.7,0,32.11396548,43.89728145,113.7660257,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB36,Apizaco,Bco CPC30R 50k,00:00.0,Blanco,Sacos,14.1,0,2.159073957,3.224584879,3.394299873,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,CPC30R 50k,00:00.0,Gris,Sacos,200.4,0,177.6216695,266.4925909,341.811983,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC08,Arriaga,CPC40 42.5k,00:00.0,Gris,Sacos,74.63,70.04,0,0,508.0171085,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB46,Atlacomulco,Bco CPC30R 25k,00:00.0,Blanco,Sacos,53.3,0,14.90740363,18.39123327,45.76018109,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,CPC40 BB,00:00.0,Gris,Sacos,56.63,0,10.24108027,17.3303246,26.42483167,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB90,Campeche,Impercem 50k,00:00.0,Impercem,Sacos,15.2,0,5.986539805,7.78019159,15.44693553,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB91,Cancún,Mortero 50k,00:00.0,Mortero,Sacos,142.1,0,31.08718184,41.49998567,43.68419544,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),CPC30R 50k,00:00.0,Gris,Sacos,801.2,240,327.606261,457.9625558,1523.313922,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA91,Cd. Obregón (FFCC),CPC40,00:00.0,Gris,Granel,573.28,383.94,271.9631103,401.6521019,450,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA40,Cd. Victoria,Multiplast 40k,00:00.0,Multiplast,Sacos,11.2,0,6.908630198,8.780616142,18.97455682,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,Bco CPC30R 25k,00:00.0,Blanco,Sacos,8.18,0,10.0488534,13.13578816,20.79912449,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,CPC30R 50k,00:00.0,Gris,Sacos,242.8,0,398.592852,562.9805553,825.0077915,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB14,Ceda,Impercem 50k,00:00.0,Impercem,Sacos,9.7,0,9.000654679,13.01795337,18.62956197,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,CPC30R 50k,00:00.0,Gris,Sacos,283.55,0,298,435,771.5906326,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB93,Chetumal,CPC30R BB,00:00.0,Gris,Sacos,0.06,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,CPC30R 50k,00:00.0,Gris,Sacos,439.45,252,942.2892806,1565.412277,2022.619924,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,CPC30R 25k,00:00.0,Gris,Sacos,8.5,0,3.465477834,4.894005406,12.9895425,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,CPC30R 50k,00:00.0,Gris,Sacos,261.05,0,308.4362641,460.6483225,1156.102031,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,CPC30R 50k,00:00.0,Gris,Sacos,1015.1,63,1510.677466,1594.603992,1240.500463,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Multiplast 40k,00:00.0,Multiplast,Sacos,219.84,184.8,142.5904719,150.5121647,234.1777783,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,Bco CPC30R 25k,00:00.0,Blanco,Sacos,2,0,4.514406094,5.186150098,9.044562161,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC00,Comitán,Impercem 50k,00:00.0,Impercem,Sacos,15.4,0,17.95518112,21.41253221,49.78787024,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC00,Comitán,Mortero 50k,00:00.0,Mortero,Sacos,5.75,0,5.401056329,8.128980777,14.97657361,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,CPC30R 50k,00:00.0,Gris,Sacos,463.65,36,622.1862335,1016.016837,1501.273844,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Bco CPC30R 50k,00:00.0,Blanco,Sacos,34.05,0,8.343975847,8.641173798,9.095972419,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,CPC30R 25k,00:00.0,Gris,Sacos,9.25,0,0.08953615999,0.09272528276,0.0976055608,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Concreto Seco 25k,00:00.0,Otros,Sacos,1.45,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,CPC30R 2.0k,00:00.0,Gris,Sacos,1,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,CPC30R 50k,00:00.0,Gris,Sacos,1341.04,386,1100,1800,1749.90419,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,CPC40,00:00.0,Gris,Granel,1466.04,1448.08,833.8522948,1045,1100,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Mortero 50k,00:00.0,Mortero,Sacos,520.55,350,530.4737518,717.5561727,723.9360379,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC00,Comitán,CPC30R 50k,00:00.0,Gris,Sacos,498.9,123,978.3404738,1440.547154,2712.837495,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Bco CPC30R 25k,00:00.0,Blanco,Sacos,51.8,0,24.65536297,25.53354425,26.877415,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,CPC30R 50k,00:00.0,Gris,Sacos,606.1,180,694.2259915,718.9531175,756.7927553,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,CPC40 BB,00:00.0,Gris,Sacos,19.4,0,0,0,8.387259075,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Multiplast 40k,00:00.0,Multiplast,Sacos,83.32,0,55.60080687,57.5812112,60.61180126,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,CPC40 BB,00:00.0,Gris,Sacos,75.87,0,62.67268188,81.22113392,151.7114053,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Bco CPC30R 25k,00:00.0,Blanco,Sacos,30.73,0,8.695358933,9.17843443,9.661509926,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Bco CPC30R 50k,00:00.0,Blanco,Sacos,36.1,0,20.53108145,21.67169709,22.81231273,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Concreto Seco 25k,00:00.0,Otros,Sacos,1.75,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Mortero 50k,00:00.0,Mortero,Sacos,615.4,627,600,900,425.79825,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Multiplast 2.0k,00:00.0,Multiplast,Sacos,0.88,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
